2L	7901903	7904902	367
2L	7906503	7907702	157
2L	7909703	7910302	71
2L	7911103	7911902	93
2L	7914303	7916102	212
2L	7917303	7920102	227
2L	7939103	7940302	160
2L	7942303	7943302	124
2L	7953903	7955302	148
2L	7969703	7975702	576
2L	7976703	7978502	159
2L	7994703	7997302	218
2L	8002303	8004102	193
2L	8006703	8007702	94
2L	8118903	8121102	265
2L	8123703	8125702	190
2L	8126703	8128702	219
2L	8162903	8163902	127
2L	8174703	8176102	144
2L	8192503	8195502	241
2L	8199703	8200502	80
2L	8295103	8301702	715
2L	8302503	8307102	529
2L	8307903	8312102	459
2L	8313303	8320302	807
2L	8321103	8325302	355
2L	8326303	8328302	249
2L	8329103	8332302	696
2L	8333103	8338102	576
2L	8352503	8363302	1444
2L	8367503	8369102	156
2L	8369903	8378102	795
2L	8378903	8381102	182
2L	8387703	8389502	139
2L	8392503	8394302	380
2L	8396703	8398702	138
2L	8404103	8405902	465
2L	8406703	8412302	815
2L	8431303	8434902	400
2L	8444903	8447502	281
2L	8505303	8507702	217
2L	8508703	8511702	353
2L	8519903	8521302	213
2L	8526103	8528302	307
2L	8529303	8534102	420
2L	8535303	8537102	169
2L	8556103	8556902	122
2L	8561503	8562502	137
2L	8563303	8564502	158
2L	8573703	8576702	308
2L	8581703	8583702	233
2L	8587903	8598302	1664
2L	8600903	8613902	2503
2L	8614903	8617702	670
2L	8618903	8620702	569
2L	8621703	8663302	9314
2L	8664103	8697702	5123
2L	8710103	8712702	410
2L	8714103	8715302	227
2L	8716303	8717902	404
2L	8718703	8724302	1022
2L	8725103	8730102	1122
2L	8731103	8782502	11869
2L	8784503	8840502	7355
2L	8851903	8854902	436
2L	8856703	8857502	92
2L	8861103	8868102	900
2L	8878903	8887302	1150
2L	8888503	8890502	271
2L	8891503	8893102	285
2L	8893903	8898302	762
2L	8899103	8900102	230
2L	8901103	8905102	722
2L	8906703	8911902	677
2L	8912903	8914702	447
2L	8952799	8961998	2261
2L	8963199	8964798	403
2L	8967199	8969998	406
2L	8971399	8975798	530
2L	8977799	8979598	204
2L	9055799	9057398	151
2L	9061399	9062998	242
2L	9090599	9091598	108
2L	9868718	9870717	162
2L	9889718	9890717	91
2L	9906118	9912117	572
2L	9913318	9917317	483
2L	9918718	9919717	115
2L	9939318	9941517	617
2L	9951518	9966317	1903
2L	9970718	9971317	72
2L	9993318	10001917	1152
2L	10023318	10024717	122
2L	10025518	10027517	255
2L	10084255	10088654	512
2L	10091655	10096254	474
2L	10099455	10112254	1803
2L	10113055	10118054	726
2L	10120855	10122054	122
2L	10157255	10159654	319
2L	10160655	10164654	314
2L	10179255	10184454	488
2L	10200255	10204454	382
2L	10235855	10236254	54
2L	10237855	10241454	423
2L	10243655	10249654	427
2L	10254455	10255854	100
2L	10256655	10268054	1224
2L	10269055	10272854	390
2L	10287055	10290654	374
2L	10294655	10296254	160
2L	10310655	10311454	96
2L	10338255	10339854	158
2L	10470455	10471254	118
2L	10473455	10475654	162
2L	10478455	10482254	363
2L	10559855	10564054	290
2L	10705055	10707454	169
2L	10714455	10716854	195
2L	10737655	10739054	117
2L	10741855	10744054	197
2L	10758855	10760054	141
2L	10805655	10808254	251
2L	10854655	10858054	393
2L	10869655	10872454	246
2L	10908855	10912054	211
2L	11039855	11041854	199
2L	11043055	11044054	129
2L	11129455	11131254	238
2L	11203655	11204054	53
2L	11206055	11206854	110
2L	11209055	11212654	386
2L	11219255	11226654	880
2L	11229255	11231654	209
2L	11232455	11240854	709
2L	11242055	11245454	448
2L	11247055	11248854	181
2L	11249855	11251254	115
2L	11252455	11254654	400
2L	11255455	11258054	284
2L	11259655	11260454	98
2L	11261255	11263454	260
2L	11264855	11267254	328
2L	11269255	11273854	516
2L	11274655	11283054	1287
2L	11284055	11285054	178
2L	11286655	11288054	229
2L	11289855	11292454	297
2L	11293855	11295654	176
2L	11297255	11298454	159
2L	11300455	11303054	355
2L	11305855	11313454	1304
2L	11315655	11317254	621
2L	11318055	11323054	1383
2L	11323855	11338054	2349
2L	11339855	11343454	431
2L	11344455	11347254	357
2L	11348255	11351654	405
2L	11352655	11353654	165
2L	11363255	11365854	290
2L	11379255	11379854	62
2L	11381455	11382454	96
2L	11549655	11558854	1422
2L	11561255	11562854	163
2L	11620655	11625254	841
2L	11629855	11634454	762
2L	11635255	11637854	250
2L	11638655	11641054	236
2L	11642655	11644654	294
2L	11646255	11647654	268
2L	11649255	11650654	131
2L	11651655	11652654	149
2L	11653455	11656254	316
2L	11658855	11662854	527
2L	11664655	11668254	372
2L	11671655	11672254	117
2L	11674455	11677654	368
2L	11678455	11680654	232
2L	11681455	11684654	561
2L	11686655	11692854	1304
2L	11693855	11702054	2191
2L	11779655	11780254	67
2L	11782655	11788854	556
2L	11790055	11793454	403
2L	11892255	11909254	2378
2L	11910055	11949454	6960
2L	11953855	11962454	2981
2L	11963255	11969254	1294
2L	11970055	11970654	94
2L	11971655	11983254	2153
2L	11984255	11987254	766
2L	11988455	11991654	834
2L	11992455	11997454	1063
2L	11999455	12002854	908
2L	12003655	12007054	581
2L	12007855	12008854	87
2L	12078055	12079454	152
2L	12143855	12147654	338
2L	12156655	12160454	402
2L	12164455	12167054	366
2L	12175055	12176454	138
2L	12229655	12230454	89
2L	12231855	12232654	95
2L	12237855	12239854	175
2L	12240655	12242454	183
2L	12310055	12312254	172
2L	12323855	12326454	198
2L	12331055	12333254	147
2L	12380655	12381654	91
2L	12388855	12390854	191
2L	12432855	12434454	122
2L	12436455	12444854	639
2L	12454255	12456454	161
2L	12458655	12460854	212
2L	12486255	12487254	91
2L	12492655	12494654	188
2L	12499655	12505454	578
2L	12508255	12509854	197
2L	12519855	12520254	52
2L	12526055	12528454	384
2L	12535055	12538254	286
2L	12562255	12563654	151
2L	12565055	12566854	325
2L	12567855	12571254	860
2L	12586655	12588454	230
2L	12675655	12677254	151
2L	12700855	12702654	137
2L	12703855	12704654	77
2L	12706255	12707654	107
2L	12744055	12744654	66
2L	12747655	12749854	252
2L	12753055	12754454	104
2L	12764255	12765654	225
2L	12766655	12767654	150
2L	12770055	12773454	372
2L	12775655	12779854	426
2L	12797455	12798454	119
2L	12808255	12810054	154
2L	12818055	12819054	116
2L	12832855	12835854	253
2L	12838855	12840654	170
2L	12945455	12946254	91
2L	12950055	12951054	87
2L	12958855	12959854	96
2L	12965455	12966854	132
2L	13008055	13009054	111
2L	13018255	13019254	98
2L	13020055	13021454	146
2L	13024655	13025254	77
2L	13026055	13027054	92
2L	13051255	13053454	203
2L	13054255	13055454	133
2L	13061655	13062854	108
2L	13070055	13072054	226
2L	13088255	13093054	488
2L	13107255	13122654	1495
2L	13130855	13132254	135
2L	13134455	13148254	1352
2L	13150655	13159054	845
2L	13163655	13166654	362
2L	13175255	13189654	1255
2L	13202855	13204054	98
2L	13257855	13258854	125
2L	13269455	13270654	117
2L	13279855	13281254	182
2L	13288255	13289254	106
2L	13303255	13303854	69
2L	13320855	13323854	252
2L	13333255	13334854	174
2L	13460855	13461654	77
2L	13605455	13606254	84
2L	13607655	13611254	563
2L	13613255	13615654	466
2L	13618055	13623054	682
2L	13625855	13627054	191
2L	13631455	13636054	706
2L	13638055	13640454	488
2L	13643855	13649654	1335
2L	13661055	13662054	101
2L	13667055	13668654	173
2L	13677455	13678854	107
2L	13681655	13684054	223
2L	13701655	13702854	117
2L	13711855	13712654	72
2L	13717855	13718854	100
2L	13751855	13754454	269
2L	13793855	13795854	162
2L	13816855	13818054	107
2L	13845455	13847654	187
2L	13854855	13856454	156
2L	13862455	13867254	383
2L	13885055	13885854	74
2L	13892255	13894854	278
2L	13911055	13912054	107
2L	13914855	13919054	404
2L	13922855	13925454	254
2L	13977055	13978454	135
2L	14243255	14246854	312
2L	14252255	14254254	187
2L	14255055	14257054	197
2L	14258455	14260054	188
2L	14290055	14292854	252
2L	14295455	14298854	441
2L	14315655	14320454	341
2L	14357455	14359854	177
2L	14385855	14387454	118
2L	14388455	14390454	173
2L	14392255	14394054	155
2L	14421855	14423054	112
2L	14468255	14475254	589
2L	14476055	14479054	361
2L	14497655	14500454	212
2L	14525655	14528054	190
2L	14565055	14567054	189
2L	14570255	14573854	390
2L	14580055	14581254	96
2L	14677855	14679054	125
2L	14740255	14742454	483
2L	14743255	14744454	257
2L	14745655	14746454	121
2L	14747255	14752054	1034
2L	14830855	14833054	358
2L	14855455	14858254	305
2L	14859655	14862254	280
2L	14864855	14867854	318
2L	14868855	14873854	859
2L	14875055	14883254	1742
2L	14884055	14888054	542
2L	14907255	14909854	296
2L	14912055	14914454	195
2L	14982655	14983854	85
2L	14997455	14999454	267
2L	15009055	15010854	175
2L	15011655	15015454	382
2L	15016655	15017454	79
2L	15057655	15059054	150
2L	15060055	15062054	229
2L	15063055	15065854	306
2L	15066855	15068254	190
2L	15069455	15072854	288
2L	15074655	15077454	339
2L	15094455	15096454	233
2L	15097655	15104654	873
2L	15105455	15109454	351
2L	15112255	15115254	290
2L	15187455	15188454	99
2L	15192255	15205654	1498
2L	15206455	15209054	270
2L	15209855	15210854	106
2L	15214655	15216254	132
2L	15219055	15221254	224
2L	15222855	15223854	102
2L	15228655	15231854	327
2L	15233255	15240254	1316
2L	15282255	15284054	161
2L	15329855	15331054	135
2L	15332855	15334054	168
2L	15359255	15360454	133
2L	15362255	15362854	65
2L	15363855	15364254	49
2L	15390855	15393654	348
2L	15395255	15397654	242
2L	15403655	15405054	127
2L	15406055	15408654	271
2L	15409455	15410254	116
2L	15412055	15414454	192
2L	15416455	15421254	415
2L	15422455	15423054	74
2L	15426855	15429054	325
2L	15430055	15434854	1038
2L	15435655	15438054	284
2L	15462455	15463654	104
2L	15468855	15470854	637
2L	15517055	15518454	137
2L	15576855	15579054	249
2L	15581255	15581654	53
2L	15584055	15585654	269
2L	15594455	15609454	2214
2L	15610255	15613054	243
2L	15614455	15624054	1089
2L	15625655	15627654	170
2L	15630255	15639254	1107
2L	15643655	15647654	312
2L	15649855	15651254	139
2L	15693855	15695054	97
2L	15702255	15703054	74
2L	15749255	15750254	88
2L	15753855	15754854	99
2L	15817455	15818654	141
2L	15881055	15882654	157
2L	15885455	15886654	147
2L	15888855	15891054	272
2L	15895855	15897254	263
2L	15898855	15905854	1365
2L	15907055	15908854	271
2L	16024455	16025854	163
2L	16030455	16031854	153
2L	16038855	16039454	69
2L	16049255	16052654	383
2L	16053455	16056254	351
2L	16058255	16059454	172
2L	16060255	16061854	171
2L	16063255	16064854	184
2L	16067655	16069454	193
2L	16072455	16074454	217
2L	16077055	16082454	440
2L	16088455	16093654	669
2L	16096055	16100254	485
2L	16235255	16237054	150
2L	16238855	16240654	172
2L	16245655	16250854	566
2L	16264455	16266454	138
2L	16302455	16312254	1362
2L	16313455	16327254	3316
2L	16330255	16332654	332
2L	16333655	16349254	2838
2L	16352255	16354254	259
2L	16413455	16415654	211
2L	16418455	16420054	121
2L	16673855	16676854	464
2L	16705055	16710454	476
2L	16712655	16723854	981
2L	16725055	16725854	86
2L	16729255	16735254	576
2L	16852055	16856454	427
2L	16857455	16859254	121
2L	16867655	16869254	204
2L	16870455	16872854	218
2L	16876055	16877054	93
2L	16877855	16885054	1093
2L	16885855	16887654	192
2L	16888655	16891454	321
2L	16892255	16894054	222
2L	16895455	16897654	210
2L	16898455	16899254	95
2L	16900055	16900654	63
2L	16907055	16911054	296
2L	16917855	16920254	203
2L	16924055	16925454	188
2L	16937655	16939054	181
2L	16950255	16950854	83
2L	16951655	16954454	391
2L	16955855	16957854	307
2L	16959855	16961654	217
2L	16963455	16967254	698
2L	16968255	16973454	500
2L	16975055	16977054	196
2L	16978855	16979854	84
2L	16985855	16987454	147
2L	16988855	16991254	282
2L	16992855	16994254	192
2L	16995455	16997854	259
2L	16999255	17009054	1591
2L	17010055	17014054	395
2L	17028255	17033454	670
2L	17130055	17131254	116
2L	17159255	17159854	63
2L	17160855	17163654	273
2L	17193255	17197254	387
2L	17346455	17352654	730
2L	17365055	17380454	1722
2L	17392655	17393654	126
2L	17394455	17395254	87
2L	17404255	17406654	380
2L	17408855	17412054	432
2L	17417855	17422854	851
2L	17423655	17433654	1961
2L	17437255	17438254	213
2L	17442855	17445654	359
2L	17535255	17537054	155
2L	17582055	17584454	218
2L	17728455	17729454	103
2L	17741255	17743454	237
2L	17749655	17751054	140
2L	17751855	17756054	419
2L	17757055	17762654	500
2L	17764255	17767254	229
2L	17770855	17773454	289
2L	17782255	17782654	60
2L	17786455	17788854	244
2L	17795255	17797854	490
2L	17919055	17920054	86
2L	17922055	17923854	126
2L	17925255	17926654	109
2L	17969855	17970854	91
2L	18027255	18029054	169
2L	18106255	18107654	135
2L	18130055	18132254	161
2L	18133055	18137054	337
2L	18138055	18141054	301
2L	18142855	18144054	125
2L	18147255	18149654	156
2L	18152055	18156654	785
2L	18157655	18158254	87
2L	18192055	18193854	166
2L	18194655	18196454	180
2L	18197255	18199054	266
2L	18200455	18208654	1710
2L	18238055	18240254	277
2L	18262655	18265454	478
2L	18266255	18271054	823
2L	18313855	18370854	7172
2L	18371855	18382254	2087
2L	18383255	18391454	1018
2L	18392255	18403654	1354
2L	18404455	18420254	2364
2L	18421655	18424254	455
2L	18425255	18438054	2580
2L	18439255	18441854	451
2L	18445655	18450054	621
2L	18450855	18455654	823
2L	18456455	18464454	1315
2L	18465255	18466454	132
2L	18467455	18471654	631
2L	18472655	18505654	5671
2L	18507655	18509654	226
2L	18654255	18656254	286
2L	18657655	18658854	159
2L	18660655	18661454	89
2L	18662455	18663854	224
2L	18666255	18671654	807
2L	18674855	18680654	1024
2L	18681655	18687054	817
2L	18689055	18691454	197
2L	18692455	18694054	213
2L	18695255	18700854	563
2L	18707455	18709654	155
2L	18718655	18719854	109
2L	18721055	18722254	132
2L	18723655	18726054	252
2L	18727855	18728854	88
2L	18744655	18749054	462
2L	18754655	18761254	696
2L	18763255	18765454	267
2L	18768255	18772854	340
2L	18780655	18782654	159
2L	18786455	18788854	248
2L	18789855	18791654	189
2L	18793055	18793654	71
2L	18796255	18797854	125
2L	18802455	18809454	612
2L	18842655	18844054	107
2L	18872655	18874054	140
2L	18885055	18886654	157
2L	18891055	18892454	139
2L	18917855	18920654	264
2L	18942455	18947654	416
2L	18950655	18952054	140
2L	18960655	18961654	86
2L	18989455	18993054	341
2L	18996455	19002654	648
2L	19003455	19004054	71
2L	19005655	19008254	296
2L	19055855	19060254	562
2L	19061055	19064254	680
2L	19067655	19069454	186
2L	19075255	19077254	361
2L	19078055	19079054	104
2L	19160855	19167454	628
2L	19179455	19180454	118
2L	19182255	19185454	331
2L	19192855	19195654	192
2L	19238055	19248854	967
2L	19285455	19287054	151
2L	19290655	19295654	881
2L	19300055	19302254	267
2L	19352855	19353654	89
2L	19383055	19386454	361
2L	19387255	19391454	356
2L	19395855	19397654	210
2L	19404655	19413654	904
2L	19560655	19561654	117
2L	19741655	19743254	131
2L	19768455	19769854	103
2L	19770855	19772054	127
2L	19794255	19795654	118
2L	19797055	19799654	215
2L	19806055	19806854	76
2L	19831855	19833054	120
2L	19855855	19857254	148
2L	19873255	19876254	211
2L	19899655	19901454	151
2L	19902255	19905654	307
2L	19918855	19920054	143
2L	19925255	19926654	176
2L	19931655	19933454	185
2L	19936255	19938054	230
2L	19943655	19944454	75
2L	19946655	19948254	140
2L	19961655	19962854	282
2L	19965655	19966454	111
2L	19974855	19976854	192
2L	19978055	19980054	305
2L	19982055	19985054	350
2L	19985855	19989454	401
2L	19991455	19994854	498
2L	19996455	19998054	317
2L	19999055	20000854	235
2L	20002055	20002854	91
2L	20004855	20007454	328
2L	20009855	20013854	399
2L	20018255	20019454	118
2L	20024055	20026254	197
2L	20027455	20028254	87
2L	20029055	20031854	350
2L	20035855	20039254	274
2L	20041055	20042454	132
2L	20054255	20061054	429
2L	20062855	20064454	153
2L	20066055	20069254	194
2L	20071455	20072654	124
2L	20080655	20083454	175
2L	20100655	20102454	161
2L	20111455	20112054	72
2L	20115455	20116454	86
2L	20121455	20122854	137
2L	20160855	20162254	159
2L	20163055	20164654	187
2L	20166255	20166654	48
2L	20188655	20190654	190
2L	20201655	20203454	148
2L	20209455	20210654	102
2L	20212855	20214054	135
2L	20221855	20226454	535
2L	20229055	20232654	316
2L	20234455	20238854	458
2L	20240055	20242054	261
2L	20243855	20248854	616
2L	20249855	20251854	252
2L	20253055	20257654	986
2L	20260255	20265654	829
2L	20269455	20272054	386
2L	20273655	20285454	1367
2L	20290655	20295054	422
2L	20298055	20299454	146
2L	20301055	20303854	357
2L	20306455	20308254	224
2L	20312655	20313454	122
2L	20314455	20315654	150
2L	20316455	20317454	205
2L	20320255	20322454	279
2L	20323655	20324654	133
2L	20327055	20333254	1704
2L	20334655	20337254	582
2L	20340655	20343054	303
2L	20345655	20347454	298
2L	20349255	20351654	246
2L	20370055	20371054	114
2L	20372855	20374254	166
2L	20379655	20383454	386
2L	20410655	20412854	274
2L	20415055	20422254	721
2L	20487855	20490654	451
2L	20526455	20533254	701
2L	20537655	20540054	237
2L	20545255	20547254	155
2L	20566455	20567254	93
2L	20582255	20588054	473
2L	20590055	20591454	113
2L	20593855	20595454	176
2L	20614255	20614854	67
2L	20620255	20621454	100
2L	20628455	20634254	652
2L	20635255	20636454	108
2L	20637455	20639054	154
2L	20643855	20644654	92
2L	20654455	20656854	209
2L	20658855	20660454	125
2L	20663055	20666254	311
2L	20667655	20669454	174
2L	20674855	20678454	383
2L	20679855	20682654	217
2L	20684655	20686054	155
2L	20703055	20705454	186
2L	20707655	20709654	202
2L	20711255	20713254	222
2L	20840455	20844654	861
2L	20846655	20850054	669
2L	20852255	20855054	526
2L	20862055	20865854	467
2L	20866855	20868254	118
2L	20869255	20870054	88
2L	20870855	20873454	245
2L	20874855	20877254	276
2L	20878455	20880254	194
2L	20883255	20889254	691
2L	20890055	20891854	282
2L	20893455	20897454	481
2L	20898255	20905054	1532
2L	20905855	20908054	280
2L	20916855	20917654	97
2L	20942055	20943654	144
2L	20947255	20949854	338
2L	20952855	20953654	84
2L	20956055	20957854	232
2L	20959655	20961254	122
2L	20963455	20968054	450
2L	20969055	20971254	162
2L	20972655	20974254	179
2L	20976055	20976854	99
2L	21006255	21008254	171
2L	21031655	21033054	111
2L	21166655	21168254	149
2L	21170255	21176054	816
2L	21206855	21208054	106
2L	21215655	21216854	102
2L	21235655	21237054	181
2L	21250455	21253854	285
2L	21307655	21317054	670
2L	21317855	21325054	551
2L	21436055	21438054	186
2L	21439255	21443254	350
2L	21444255	21455854	1004
2L	21457455	21464654	608
2L	21474655	21475654	101
2L	21477255	21479054	204
2L	21480455	21481854	142
2L	21482855	21487454	687
2L	21491455	21493454	288
2L	21498455	21500254	159
2L	21519255	21522254	259
2L	21524655	21526454	165
2L	21536855	21540254	404
2L	21542655	21545254	316
2L	21561455	21563454	164
2L	21598455	21600454	213
2L	21654055	21656454	222
2L	21657655	21659654	171
2L	21660455	21664454	299
2L	21665855	21675854	828
2L	21678655	21682454	283
2L	41655031	41656630	186
2L	41671231	41673030	219
2L	41688431	41690830	183
2L	41717631	41719230	171
2L	41724431	41725230	88
2L	41738631	41739830	112
2L	41741031	41744430	277
2L	41750431	41753030	293
2L	41756431	41757630	94
2L	41789031	41791230	152
2L	41807031	41808430	138
2L	41856831	41858830	162
2L	41918631	41920830	145
2L	41957831	41961030	261
2L	42049831	42052230	205
2L	42064431	42065430	110
2L	42067031	42067830	76
2L	42068831	42070430	125
2L	42074031	42078430	270
2L	42092231	42096430	357
2L	42106231	42108230	177
2L	42113231	42114630	123
2L	42158031	42163430	397
2L	42166831	42169030	172
2L	42172231	42175230	204
2L	42226631	42246630	1853
2L	42248031	42249630	133
2L	42263031	42265030	172
2L	42322231	42323430	95
2L	42387831	42391430	278
2L	42392431	42395430	199
2L	42409231	42410830	135
2L	42446431	42449430	225
2L	42505031	42506430	104
2L	42508431	42510430	132
2L	42517431	42518630	88
2L	42563631	42567230	212
2L	42589631	42590230	74
2L	42601631	42603230	135
2L	42617431	42619430	134
2L	42625631	42628030	216
2L	42633031	42634230	135
2L	42670231	42671430	111
2L	41210270	41213069	235
2L	41213870	41215269	134
2L	41216670	41219269	301
2L	41223470	41225069	182
2L	41226670	41232469	585
2L	41238470	41239869	130
2L	41252870	41253869	91
2L	41256270	41257469	127
2L	41261670	41264069	218
2L	41268870	41270269	110
2L	41273470	41275069	123
2L	41276070	41289869	1586
2L	41294070	41297669	266
2L	41298470	41299669	111
2L	41300470	41302469	157
2L	41303870	41305069	134
2L	41319670	41322269	243
2L	41416470	41417669	104
2L	41425670	41428269	289
2L	41435470	41438469	248
2L	41445870	41446869	121
2L	41450470	41452269	143
2L	41458670	41462669	361
2L	41464670	41466269	125
2L	41496870	41497669	74
2L	41500070	41503069	199
2L	41522470	41524269	141
2L	41528670	41529469	81
2L	41530270	41532069	136
2L	41534870	41539269	372
2L	41572470	41575669	237
2L	41579870	41581469	122
2L	41585470	41586269	80
2L	41587870	41588869	96
2L	40994761	40996160	140
2L	40998561	40999360	94
2L	41002161	41004960	326
2L	41005961	41007360	119
2L	41012961	41015160	145
2L	41018961	41022760	251
2L	41023761	41027560	691
2L	41030161	41031760	108
2L	41043361	41045160	194
2L	41046361	41050560	328
2L	41068361	41069560	90
2L	41071361	41072960	131
2L	41079361	41082760	246
2L	41086161	41089560	353
2L	41101761	41103560	133
2L	41122361	41123560	95
2L	41150761	41153360	186
2L	41159961	41160960	108
2L	41161761	41169160	954
2L	41169961	41178360	862
2L	40838020	40838819	84
2L	40841420	40842019	73
2L	40844820	40849419	355
2L	40850220	40856419	487
2L	40874820	40879819	475
2L	40630270	40638869	572
2L	40652670	40654269	119
2L	40673270	40675069	159
2L	40712670	40715269	255
2L	40716270	40718669	223
2L	40723270	40725069	151
2L	40741870	40743869	158
2L	40781870	40784469	298
2L	40113692	40116891	294
2L	40119892	40120691	95
2L	40170292	40171491	166
2L	40172292	40174691	270
2L	40176492	40179491	349
2L	40180292	40181691	269
2L	40183092	40186491	572
2L	40189492	40210291	3683
2L	40212092	40219291	906
2L	40220292	40223691	496
2L	40224692	40230491	661
2L	40232092	40234491	355
2L	40235892	40247091	1473
2L	40247892	40249091	215
2L	40250092	40252491	486
2L	40253292	40257091	778
2L	40258492	40265291	1698
2L	40266092	40286691	3840
2L	40288292	40291691	493
2L	40292892	40294091	115
2L	40295092	40304291	918
2L	40306292	40318691	1430
2L	40319492	40329491	1283
2L	40330692	40335091	439
2L	40336892	40339091	239
2L	40340292	40349691	1041
2L	40350692	40367291	1808
2L	40368292	40370891	218
2L	40372492	40381291	808
2L	40383492	40385291	164
2L	40386292	40388891	262
2L	40390492	40393491	299
2L	40396292	40402491	825
2L	40403492	40423691	2582
2L	40425092	40440091	1536
2L	40440892	40451491	1041
2L	40452292	40458691	799
2L	40459692	40464091	474
2L	40465092	40480691	2048
2L	40481492	40524491	9785
2L	40525492	40528491	739
2L	40530492	40532691	599
2L	40533492	40555291	4002
2L	40556492	40558091	297
2L	40559092	40565091	784
2L	40570692	40571691	127
2L	39737132	39742131	791
2L	39743132	39746931	693
2L	39748532	39749931	272
2L	39751132	39753131	202
2L	39759532	39761931	234
2L	39801932	39804931	205
2L	39825532	39827331	128
2L	39852532	39855531	251
2L	39902932	39904931	235
2L	39905732	39914931	1733
2L	39924132	39929531	1243
2L	39930732	39938731	1406
2L	39940332	39948131	1232
2L	39606332	39608731	220
2L	39611332	39612731	218
2L	39624132	39625531	126
2L	39629732	39630731	115
2L	39633732	39634331	71
2L	39635732	39637131	162
2L	39648932	39655931	507
2L	39671132	39672331	125
2L	39673132	39674531	112
2L	39678332	39680331	135
2L	39684532	39686931	177
2L	39687932	39692131	314
2L	39692932	39693931	96
2L	39699132	39700131	125
2L	39518171	39520370	162
2L	39521571	39523370	193
2L	39524171	39525570	177
2L	39526771	39529170	362
2L	39530771	39536370	407
2L	39537571	39540370	405
2L	39419391	39421590	436
2L	39007552	39011351	590
2L	39013152	39015151	227
2L	39016352	39019351	250
2L	39105752	39112151	439
2L	39179752	39182951	289
2L	39183752	39189951	531
2L	39190752	39192951	178
2L	39194752	39196351	141
2L	39197152	39197551	51
2L	39198352	39200551	189
2L	39205352	39207151	131
2L	39214752	39216351	133
2L	39217152	39218551	143
2L	39219352	39221751	158
2L	39231152	39233151	179
2L	39234552	39235951	127
2L	39236752	39238351	185
2L	39239352	39244551	362
2L	39280952	39282951	163
2L	39291552	39294951	288
2L	38928752	38933151	462
2L	38933952	38939951	927
2L	38942752	38945951	482
2L	38946752	38949351	214
2L	38952152	38954551	175
2L	38959752	38961351	120
2L	38966352	38969951	354
